,home_id,away_id,venue_id,event_timestamp_cst
663,118,114,105,2023-05-19 06:07:00
664,99,117,86,2023-05-19 06:10:00
665,122,119,109,2023-05-19 06:20:00
666,105,102,92,2023-05-20 07:05:00
667,110,112,97,2023-05-20 07:10:00
668,107,108,94,2023-05-20 07:10:00
669,97,103,84,2023-05-20 07:15:00
670,96,120,83,2023-05-20 08:38:00
671,115,104,102,2023-05-20 08:40:00
672,113,109,100,2023-05-20 09:15:00
673,107,108,94,2023-05-20 01:10:00
674,118,114,105,2023-05-20 02:07:00
675,111,101,98,2023-05-20 03:05:00
676,116,98,103,2023-05-20 03:05:00
677,105,102,92,2023-05-20 03:05:00
678,100,123,87,2023-05-20 03:05:00
679,113,109,100,2023-05-20 03:05:00
680,110,112,97,2023-05-20 03:10:00
681,106,124,93,2023-05-20 03:10:00
682,121,95,108,2023-05-20 03:10:00
683,97,103,84,2023-05-20 06:15:00
684,122,119,109,2023-05-20 06:15:00
685,96,120,83,2023-05-21 09:07:00
686,115,104,102,2023-05-21 09:10:00
687,106,124,93,2023-05-21 10:35:00
688,122,119,109,2023-05-21 12:35:00
689,111,101,98,2023-05-21 12:35:00
690,116,98,103,2023-05-21 12:35:00
691,100,123,87,2023-05-21 12:35:00
692,118,114,105,2023-05-21 12:37:00
693,99,117,86,2023-05-21 12:40:00
694,121,95,108,2023-05-21 12:40:00
695,110,112,97,2023-05-21 01:10:00
696,107,108,94,2023-05-21 01:10:00
697,97,103,84,2023-05-21 01:15:00
698,105,102,92,2023-05-21 01:35:00
699,113,109,100,2023-05-21 03:05:00
700,96,120,83,2023-05-21 03:07:00
701,115,104,102,2023-05-21 03:10:00
702,99,117,86,2023-05-21 06:10:00
703,117,107,104,2023-05-22 05:10:00
704,116,105,103,2023-05-22 05:35:00
705,106,97,93,2023-05-22 05:40:00
706,121,118,108,2023-05-22 05:40:00
707,100,98,87,2023-05-22 05:40:00
708,122,103,109,2023-05-22 06:20:00
709,108,101,95,2023-05-22 06:40:00
710,120,113,107,2023-05-22 06:40:00
711,95,110,82,2023-05-22 06:40:00
712,102,109,89,2023-05-23 07:40:00
713,96,104,83,2023-05-23 08:38:00
714,119,112,106,2023-05-23 08:40:00
715,117,107,104,2023-05-23 05:10:00
716,116,105,103,2023-05-23 05:35:00
717,106,97,93,2023-05-23 05:40:00
718,121,118,108,2023-05-23 05:40:00
719,100,98,87,2023-05-23 05:40:00
720,111,115,98,2023-05-23 06:05:00
721,124,114,111,2023-05-23 06:05:00
722,122,103,109,2023-05-23 06:20:00
723,108,101,95,2023-05-23 06:40:00
724,123,99,110,2023-05-23 06:40:00
725,120,113,107,2023-05-23 06:40:00
726,95,110,82,2023-05-23 06:40:00
727,102,109,89,2023-05-24 07:40:00
728,96,104,83,2023-05-24 08:38:00
729,119,112,106,2023-05-24 08:40:00
730,116,105,103,2023-05-24 11:35:00
731,100,98,87,2023-05-24 12:05:00
732,120,113,107,2023-05-24 12:10:00
733,117,107,104,2023-05-24 12:10:00
734,95,110,82,2023-05-24 12:10:00
735,106,97,93,2023-05-24 05:40:00
736,121,118,108,2023-05-24 05:40:00
737,111,115,98,2023-05-24 06:05:00
738,124,114,111,2023-05-24 06:05:00
739,122,103,109,2023-05-24 06:20:00
740,108,101,95,2023-05-24 06:40:00
741,123,99,110,2023-05-24 06:40:00
742,102,109,89,2023-05-25 07:40:00
743,96,104,83,2023-05-25 08:38:00
744,119,112,106,2023-05-25 08:40:00
745,106,97,93,2023-05-25 11:35:00
746,121,118,108,2023-05-25 12:10:00
747,102,109,89,2023-05-25 02:10:00
748,111,115,98,2023-05-25 03:05:00
749,101,107,88,2023-05-25 05:40:00
750,124,114,111,2023-05-25 06:05:00
751,122,100,109,2023-05-25 06:20:00
752,123,99,110,2023-05-25 06:40:00
753,95,113,82,2023-05-25 06:40:00
754,119,112,106,2023-05-26 08:40:00
755,123,106,110,2023-05-26 01:20:00
756,121,103,108,2023-05-26 05:40:00
757,101,107,88,2023-05-26 05:40:00
758,114,105,101,2023-05-26 06:05:00
759,124,115,111,2023-05-26 06:05:00
760,117,97,104,2023-05-26 06:10:00
761,122,100,109,2023-05-26 06:20:00
762,108,111,95,2023-05-27 07:10:00
763,120,118,107,2023-05-27 07:10:00
764,95,113,82,2023-05-27 07:10:00
765,102,99,89,2023-05-27 07:40:00
766,96,109,83,2023-05-27 08:38:00
767,98,104,85,2023-05-27 08:40:00
768,112,110,99,2023-05-27 08:40:00
769,119,116,106,2023-05-27 09:10:00
770,124,115,111,2023-05-27 12:05:00
771,101,107,88,2023-05-27 12:10:00
772,120,118,107,2023-05-27 01:10:00
773,114,105,101,2023-05-27 03:05:00
774,112,110,99,2023-05-27 03:07:00
775,108,111,95,2023-05-27 03:10:00
776,119,116,106,2023-05-27 03:10:00
777,121,103,108,2023-05-27 03:10:00
778,122,100,109,2023-05-27 03:10:00
779,95,113,82,2023-05-27 03:10:00
780,98,104,85,2023-05-27 06:15:00
781,123,106,110,2023-05-27 06:15:00
782,117,97,104,2023-05-27 06:15:00
783,102,99,89,2023-05-28 08:10:00
784,96,109,83,2023-05-28 09:07:00
785,121,103,108,2023-05-28 10:35:00
786,114,105,101,2023-05-28 12:35:00
787,124,115,111,2023-05-28 12:35:00
788,117,97,104,2023-05-28 12:40:00
789,101,107,88,2023-05-28 12:40:00
790,108,111,95,2023-05-28 01:10:00
791,120,118,107,2023-05-28 01:10:00
792,95,113,82,2023-05-28 01:10:00
793,123,106,110,2023-05-28 01:20:00
794,102,99,89,2023-05-28 02:10:00
795,112,110,99,2023-05-28 03:07:00
796,96,109,83,2023-05-28 03:07:00
797,98,104,85,2023-05-28 03:10:00
798,119,116,106,2023-05-28 03:10:00
799,122,100,109,2023-05-28 06:10:00
800,114,117,101,2023-05-29 12:05:00
801,101,105,88,2023-05-29 12:10:00
802,97,108,84,2023-05-29 01:15:00
803,123,121,110,2023-05-29 01:20:00
804,98,102,85,2023-05-29 03:10:00
805,110,120,97,2023-05-29 03:10:00
806,113,116,100,2023-05-29 04:05:00
807,112,122,99,2023-05-30 07:07:00
808,107,96,94,2023-05-30 07:10:00
809,103,111,90,2023-05-30 08:10:00
810,119,124,106,2023-05-30 08:40:00
811,101,105,88,2023-05-30 05:40:00
812,109,115,96,2023-05-30 05:40:00
813,114,117,101,2023-05-30 06:05:00
814,118,95,105,2023-05-30 06:07:00
815,104,106,91,2023-05-30 06:10:00
816,99,100,86,2023-05-30 06:10:00
817,97,108,84,2023-05-30 06:45:00
818,123,121,110,2023-05-31 07:05:00
819,110,120,97,2023-05-31 07:10:00
820,107,96,94,2023-05-31 07:10:00
821,98,102,85,2023-05-31 08:40:00
822,112,122,99,2023-05-31 08:40:00
823,119,124,106,2023-05-31 08:40:00
824,113,116,100,2023-05-31 08:45:00
825,103,111,90,2023-05-31 09:10:00
826,101,105,88,2023-05-31 12:10:00
827,107,96,94,2023-05-31 01:10:00
828,123,121,110,2023-05-31 01:20:00
829,114,117,101,2023-05-31 02:05:00
830,112,122,99,2023-05-31 02:37:00
831,113,116,100,2023-05-31 02:45:00
832,103,111,90,2023-05-31 03:10:00
833,109,115,96,2023-05-31 05:40:00
834,118,95,105,2023-05-31 06:07:00
835,104,106,91,2023-05-31 06:10:00
836,99,100,86,2023-05-31 06:10:00
837,110,120,97,2023-06-01 07:10:00
838,98,102,85,2023-06-01 08:40:00
839,119,124,106,2023-06-01 08:40:00
840,118,95,105,2023-06-01 12:07:00
841,99,100,86,2023-06-01 12:10:00
842,109,115,96,2023-06-01 12:10:00
843,98,102,85,2023-06-01 02:40:00
844,104,106,91,2023-06-01 06:10:00
845,120,117,107,2023-06-01 06:40:00
846,110,96,97,2023-06-02 07:10:00
847,106,95,93,2023-06-02 04:10:00
848,109,112,96,2023-06-02 05:40:00
849,116,97,103,2023-06-02 06:05:00
850,111,100,98,2023-06-02 06:05:00
851,99,118,86,2023-06-02 06:10:00
852,105,119,92,2023-06-03 07:05:00
853,110,96,97,2023-06-03 07:10:00
854,108,102,95,2023-06-03 07:10:00
855,120,117,107,2023-06-03 07:10:00
856,107,101,94,2023-06-03 07:10:00
857,115,123,102,2023-06-03 08:40:00
858,98,122,85,2023-06-03 08:40:00
859,103,124,90,2023-06-03 09:10:00
860,113,114,100,2023-06-03 09:15:00
861,104,121,91,2023-06-03 12:10:00
862,107,101,94,2023-06-03 01:10:00
863,116,97,103,2023-06-03 03:05:00
864,105,119,92,2023-06-03 03:05:00
865,111,100,98,2023-06-03 03:05:00
866,110,96,97,2023-06-03 03:10:00
867,108,102,95,2023-06-03 03:10:00
868,99,118,86,2023-06-03 03:10:00
869,109,112,96,2023-06-03 03:10:00
870,106,95,93,2023-06-03 03:10:00
871,104,121,91,2023-06-03 05:10:00
872,120,117,107,2023-06-03 06:15:00
873,103,124,90,2023-06-03 06:15:00
874,113,114,100,2023-06-04 09:05:00
875,115,123,102,2023-06-04 09:10:00
876,98,122,85,2023-06-04 09:10:00
877,116,97,103,2023-06-04 10:35:00
878,104,121,91,2023-06-04 12:35:00
879,111,100,98,2023-06-04 12:35:00
880,99,118,86,2023-06-04 12:40:00
881,109,112,96,2023-06-04 12:40:00
882,106,95,93,2023-06-04 12:40:00
883,110,96,97,2023-06-04 01:10:00
884,108,102,95,2023-06-04 01:10:00
885,120,117,107,2023-06-04 01:10:00
886,107,101,94,2023-06-04 01:10:00
887,105,119,92,2023-06-04 01:35:00
888,113,114,100,2023-06-04 03:05:00
889,98,122,85,2023-06-04 03:10:00
890,115,123,102,2023-06-04 04:30:00
891,103,124,90,2023-06-04 06:10:00
892,104,121,91,2023-06-05 03:05:00
893,100,101,87,2023-06-05 05:40:00
894,109,108,96,2023-06-05 05:40:00
895,116,112,103,2023-06-05 06:05:00
896,118,110,105,2023-06-05 06:07:00
897,106,95,93,2023-06-05 06:10:00
898,105,97,92,2023-06-06 07:05:00
899,115,123,102,2023-06-06 08:10:00
900,121,120,108,2023-06-06 05:40:00
901,100,101,87,2023-06-06 05:40:00
902,109,108,96,2023-06-06 05:40:00
903,111,98,98,2023-06-06 06:05:00
904,116,112,103,2023-06-06 06:05:00
905,124,107,111,2023-06-06 06:05:00
906,118,110,105,2023-06-06 06:07:00
907,117,104,104,2023-06-06 06:10:00
908,106,103,93,2023-06-06 06:10:00
909,122,99,109,2023-06-06 06:20:00
910,95,114,82,2023-06-06 06:40:00
911,105,97,92,2023-06-07 07:05:00
912,102,113,89,2023-06-07 07:40:00
913,96,123,83,2023-06-07 08:38:00
914,115,119,102,2023-06-07 08:40:00
915,116,112,103,2023-06-07 11:35:00
916,115,119,102,2023-06-07 03:10:00
917,109,108,96,2023-06-07 05:10:00
918,121,120,108,2023-06-07 05:40:00
919,111,98,98,2023-06-07 06:05:00
920,118,110,105,2023-06-07 06:07:00
921,117,104,104,2023-06-07 06:10:00
922,106,103,93,2023-06-07 06:10:00
923,122,99,109,2023-06-07 06:20:00
924,95,114,82,2023-06-07 06:40:00
925,105,97,92,2023-06-08 07:05:00
926,102,113,89,2023-06-08 07:40:00
927,96,123,83,2023-06-08 08:38:00
928,106,103,93,2023-06-08 11:35:00
929,121,120,108,2023-06-08 12:10:00
930,95,114,82,2023-06-08 01:10:00
931,102,113,89,2023-06-08 02:10:00
932,124,107,111,2023-06-08 03:05:00
933,124,107,111,2023-06-08 03:10:00
934,100,101,87,2023-06-08 05:05:00
935,118,110,105,2023-06-08 06:07:00
936,117,104,104,2023-06-08 06:10:00
937,122,99,109,2023-06-08 06:20:00
938,96,123,83,2023-06-09 08:38:00
939,101,98,88,2023-06-09 05:40:00
940,121,105,108,2023-06-09 05:40:00
941,114,108,101,2023-06-09 06:05:00
942,116,99,103,2023-06-09 06:05:00
943,100,103,87,2023-06-09 06:05:00
944,124,104,111,2023-06-09 06:05:00
945,118,120,105,2023-06-09 06:07:00
946,117,110,104,2023-06-09 06:10:00
947,122,111,109,2023-06-09 06:20:00
948,107,109,94,2023-06-10 07:10:00
949,95,112,82,2023-06-10 07:10:00
950,97,106,84,2023-06-10 07:15:00
951,102,115,89,2023-06-10 07:40:00
952,96,119,83,2023-06-10 08:38:00
953,113,123,100,2023-06-10 09:15:00
954,101,98,88,2023-06-10 12:10:00
955,107,109,94,2023-06-10 01:10:00
956,97,106,84,2023-06-10 01:15:00
957,118,120,105,2023-06-10 02:07:00
958,102,115,89,2023-06-10 02:10:00
959,114,108,101,2023-06-10 03:05:00
960,116,99,103,2023-06-10 03:05:00
961,100,103,87,2023-06-10 03:05:00
962,121,105,108,2023-06-10 03:10:00
963,122,111,109,2023-06-10 03:10:00
964,95,112,82,2023-06-10 03:10:00
965,117,110,104,2023-06-10 05:10:00
966,113,123,100,2023-06-10 06:35:00
967,124,104,111,2023-06-10 06:35:00
968,96,119,83,2023-06-11 09:07:00
969,101,98,88,2023-06-11 10:35:00
970,117,110,104,2023-06-11 11:40:00
971,122,111,109,2023-06-11 12:35:00
972,114,108,101,2023-06-11 12:35:00
973,116,99,103,2023-06-11 12:35:00
974,100,103,87,2023-06-11 12:35:00
975,118,120,105,2023-06-11 12:37:00
976,121,105,108,2023-06-11 12:40:00
977,107,109,94,2023-06-11 01:10:00
978,95,112,82,2023-06-11 01:10:00
979,97,106,84,2023-06-11 01:15:00
980,102,115,89,2023-06-11 02:10:00
981,113,123,100,2023-06-11 03:05:00
982,96,119,83,2023-06-11 03:07:00
983,124,104,111,2023-06-11 06:10:00
984,101,122,88,2023-06-12 05:40:00
985,104,102,91,2023-06-12 06:10:00
986,97,113,84,2023-06-12 06:45:00
987,105,96,92,2023-06-13 07:05:00
988,108,106,95,2023-06-13 07:10:00
989,112,121,99,2023-06-13 08:40:00
990,98,100,85,2023-06-13 08:40:00
991,119,109,106,2023-06-13 08:40:00
992,114,118,101,2023-06-13 06:05:00
993,104,102,91,2023-06-13 06:10:00
994,99,124,86,2023-06-13 06:10:00
995,120,95,107,2023-06-13 06:40:00
996,97,113,84,2023-06-13 06:45:00
997,123,116,110,2023-06-14 07:05:00
998,105,96,92,2023-06-14 07:05:00
999,108,106,95,2023-06-14 07:10:00
1000,110,111,97,2023-06-14 07:10:00
1001,115,117,102,2023-06-14 08:40:00
1002,112,121,99,2023-06-14 08:40:00
1003,98,100,85,2023-06-14 08:40:00
1004,119,109,106,2023-06-14 08:40:00
1005,103,107,90,2023-06-14 09:10:00
1006,101,122,88,2023-06-14 12:10:00
1007,120,95,107,2023-06-14 12:10:00
1008,101,122,88,2023-06-14 12:15:00
1009,97,113,84,2023-06-14 12:15:00
1010,114,118,101,2023-06-14 06:05:00
1011,104,102,91,2023-06-14 06:10:00
1012,99,124,86,2023-06-14 06:10:00
1013,123,116,110,2023-06-15 07:05:00
1014,105,96,92,2023-06-15 07:05:00
1015,108,106,95,2023-06-15 07:10:00
1016,110,111,97,2023-06-15 07:10:00
1017,115,117,102,2023-06-15 08:40:00
1018,112,121,99,2023-06-15 08:40:00
1019,98,100,85,2023-06-15 08:40:00
1020,119,109,106,2023-06-15 08:40:00
1021,103,107,90,2023-06-15 09:10:00
1022,114,118,101,2023-06-15 12:05:00
1023,112,121,99,2023-06-15 02:37:00
1024,98,100,85,2023-06-15 02:40:00
1025,120,101,107,2023-06-15 06:10:00
1026,122,102,109,2023-06-15 06:20:00
1027,123,116,110,2023-06-16 07:05:00
1028,105,96,92,2023-06-16 07:05:00
1029,110,111,97,2023-06-16 07:10:00
1030,115,117,102,2023-06-16 07:40:00
1031,103,107,90,2023-06-16 09:10:00
1032,123,114,110,2023-06-16 01:20:00
1033,111,109,98,2023-06-16 06:05:00
1034,99,97,86,2023-06-16 06:10:00
1035,104,124,91,2023-06-16 06:10:00
1036,122,102,109,2023-06-16 06:20:00
1037,105,118,92,2023-06-17 07:05:00
1038,110,106,97,2023-06-17 07:10:00
1039,108,96,95,2023-06-17 07:10:00
1040,120,101,107,2023-06-17 07:10:00
1041,95,116,82,2023-06-17 07:10:00
1042,98,117,85,2023-06-17 08:40:00
1043,115,121,102,2023-06-17 08:40:00
1044,112,100,99,2023-06-17 08:40:00
1045,103,113,90,2023-06-17 09:10:00
1046,119,107,106,2023-06-17 09:10:00
1047,120,101,107,2023-06-17 01:10:00
1048,123,114,110,2023-06-17 01:20:00
1049,105,118,92,2023-06-17 03:05:00
1050,111,109,98,2023-06-17 03:05:00
1051,112,100,99,2023-06-17 03:07:00
1052,110,106,97,2023-06-17 03:10:00
1053,108,96,95,2023-06-17 03:10:00
1054,99,97,86,2023-06-17 03:10:00
1055,122,102,109,2023-06-17 03:10:00
1056,119,107,106,2023-06-17 03:10:00
1057,95,116,82,2023-06-17 03:10:00
1058,115,121,102,2023-06-17 06:15:00
1059,103,113,90,2023-06-18 08:10:00
1060,98,117,85,2023-06-18 09:10:00
1061,123,114,110,2023-06-18 12:05:00
1062,104,124,91,2023-06-18 12:35:00
1063,122,102,109,2023-06-18 12:35:00
1064,111,109,98,2023-06-18 12:35:00
1065,99,97,86,2023-06-18 12:40:00
1066,110,106,97,2023-06-18 01:10:00
1067,108,96,95,2023-06-18 01:10:00
1068,120,101,107,2023-06-18 01:10:00
1069,95,116,82,2023-06-18 01:10:00
1070,105,118,92,2023-06-18 01:35:00
1071,112,100,99,2023-06-18 03:07:00
1072,98,117,85,2023-06-18 03:10:00
1073,103,113,90,2023-06-18 03:10:00
1074,115,121,102,2023-06-18 03:10:00
1075,119,107,106,2023-06-18 03:10:00
1076,104,124,91,2023-06-18 06:10:00
1077,111,97,98,2023-06-19 03:05:00
1078,101,108,88,2023-06-19 05:40:00
1079,109,118,96,2023-06-19 05:40:00
1080,116,123,103,2023-06-19 06:05:00
1081,106,102,93,2023-06-19 06:10:00
1082,120,104,107,2023-06-19 06:40:00
1083,110,99,97,2023-06-20 07:10:00
1084,107,105,94,2023-06-20 07:10:00
1085,95,98,82,2023-06-20 07:10:00
1086,113,115,100,2023-06-20 08:45:00
1087,101,108,88,2023-06-20 05:40:00
1088,121,114,108,2023-06-20 05:40:00
1089,100,122,87,2023-06-20 05:40:00
1090,109,118,96,2023-06-20 05:40:00
1091,116,123,103,2023-06-20 06:05:00
1092,111,97,98,2023-06-20 06:05:00
1093,124,119,111,2023-06-20 06:05:00
1094,106,102,93,2023-06-20 06:10:00
1095,117,112,104,2023-06-20 06:10:00
1096,120,104,107,2023-06-20 06:40:00
1097,110,99,97,2023-06-21 07:10:00
1098,107,105,94,2023-06-21 07:10:00
1099,95,98,82,2023-06-21 07:10:00
1100,113,115,100,2023-06-21 08:45:00
1101,96,103,83,2023-06-21 09:07:00
1102,121,114,108,2023-06-21 11:10:00
1103,109,118,96,2023-06-21 11:10:00
1104,106,102,93,2023-06-21 11:35:00
1105,116,123,103,2023-06-21 11:35:00
1106,101,108,88,2023-06-21 12:10:00
1107,110,99,97,2023-06-21 01:10:00
1108,95,98,82,2023-06-21 01:10:00
1109,111,97,98,2023-06-21 03:05:00
1110,124,119,111,2023-06-21 06:05:00
1111,117,112,104,2023-06-21 06:10:00
1112,120,104,107,2023-06-21 06:40:00
1113,107,105,94,2023-06-22 07:10:00
1114,96,103,83,2023-06-22 08:38:00
1115,113,115,100,2023-06-22 08:45:00
1116,111,98,98,2023-06-22 12:05:00
1117,100,122,87,2023-06-22 12:05:00
1118,117,112,104,2023-06-22 12:10:00
1119,120,104,107,2023-06-22 12:10:00
1120,113,115,100,2023-06-22 02:45:00
1121,121,108,108,2023-06-22 05:40:00
1122,109,116,96,2023-06-22 05:40:00
1123,124,119,111,2023-06-22 06:05:00
1124,121,108,108,2023-06-23 05:40:00
1125,101,120,88,2023-06-23 05:40:00
1126,106,122,93,2023-06-23 05:40:00
1127,109,116,96,2023-06-23 05:40:00
1128,114,119,101,2023-06-23 06:05:00
1129,100,99,87,2023-06-23 06:05:00
1130,124,105,111,2023-06-23 06:05:00
1131,118,112,105,2023-06-23 06:07:00
1132,117,95,104,2023-06-23 06:10:00
1133,107,104,94,2023-06-24 07:10:00
1134,102,96,89,2023-06-24 07:40:00
1135,115,111,102,2023-06-24 08:40:00
1136,103,110,90,2023-06-24 09:10:00
1137,113,98,100,2023-06-24 09:15:00
1138,97,123,84,2023-06-24 12:10:00
1139,114,119,101,2023-06-24 03:05:00
1140,113,98,100,2023-06-24 03:05:00
1141,100,99,87,2023-06-24 03:05:00
1142,124,105,111,2023-06-24 03:05:00
1143,118,112,105,2023-06-24 03:07:00
1144,121,108,108,2023-06-24 03:10:00
1145,106,122,93,2023-06-24 03:10:00
1146,107,104,94,2023-06-24 03:10:00
1147,109,116,96,2023-06-24 03:10:00
1148,117,95,104,2023-06-24 03:10:00
1149,103,110,90,2023-06-24 06:15:00
1150,101,120,88,2023-06-24 06:15:00
1151,115,111,102,2023-06-25 07:40:00
1152,102,96,89,2023-06-25 08:10:00
1153,97,123,84,2023-06-25 09:10:00
1154,101,120,88,2023-06-25 11:10:00
1155,114,119,101,2023-06-25 12:35:00
1156,100,99,87,2023-06-25 12:35:00
1157,124,105,111,2023-06-25 12:35:00
1158,118,112,105,2023-06-25 12:37:00
1159,121,108,108,2023-06-25 12:40:00
1160,106,122,93,2023-06-25 12:40:00
1161,109,116,96,2023-06-25 12:40:00
1162,117,95,104,2023-06-25 12:40:00
1163,107,104,94,2023-06-25 01:10:00
1164,102,96,89,2023-06-25 02:10:00
1165,113,98,100,2023-06-25 03:05:00
1166,115,111,102,2023-06-25 03:10:00
1167,103,110,90,2023-06-25 06:10:00
1168,114,106,101,2023-06-26 06:05:00
1169,99,95,86,2023-06-26 06:10:00
1170,122,120,109,2023-06-26 06:20:00
1171,105,101,92,2023-06-27 07:05:00
1172,96,107,83,2023-06-27 08:38:00
1173,119,111,106,2023-06-27 08:40:00
1174,114,106,101,2023-06-27 06:05:00
1175,116,115,103,2023-06-27 06:05:00
1176,118,113,105,2023-06-27 06:07:00
1177,104,109,91,2023-06-27 06:10:00
1178,99,95,86,2023-06-27 06:10:00
1179,122,120,109,2023-06-27 06:20:00
1180,97,110,84,2023-06-27 06:45:00
1181,105,101,92,2023-06-28 07:05:00
1182,123,100,110,2023-06-28 07:05:00
1183,108,117,95,2023-06-28 07:10:00
1184,102,103,89,2023-06-28 07:40:00
1185,96,107,83,2023-06-28 08:38:00
1186,119,111,106,2023-06-28 08:40:00
1187,98,121,85,2023-06-28 08:40:00
1188,112,124,99,2023-06-28 08:40:00
1189,122,120,109,2023-06-28 11:20:00
1190,119,111,106,2023-06-28 03:10:00
1191,114,106,101,2023-06-28 06:05:00
1192,116,115,103,2023-06-28 06:05:00
1193,118,113,105,2023-06-28 06:07:00
1194,104,109,91,2023-06-28 06:10:00
1195,99,95,86,2023-06-28 06:10:00
1196,97,110,84,2023-06-28 06:45:00
1197,105,101,92,2023-06-29 07:05:00
1198,123,100,110,2023-06-29 07:05:00
1199,108,117,95,2023-06-29 07:10:00
1200,102,103,89,2023-06-29 07:40:00
1201,96,107,83,2023-06-29 08:38:00
1202,98,121,85,2023-06-29 08:40:00
1203,112,124,99,2023-06-29 08:40:00
1204,116,115,103,2023-06-29 11:35:00
1205,105,101,92,2023-06-29 01:05:00
1206,108,117,95,2023-06-29 01:10:00
1207,112,124,99,2023-06-29 02:37:00
1208,98,121,85,2023-06-29 02:40:00
1209,96,107,83,2023-06-29 03:07:00
1210,104,109,91,2023-06-29 05:10:00
1211,118,113,105,2023-06-29 06:07:00
1212,99,95,86,2023-06-29 06:10:00
1213,97,110,84,2023-06-29 06:15:00
1214,123,100,110,2023-06-30 07:05:00
1215,102,103,89,2023-06-30 07:40:00
1216,123,117,110,2023-06-30 01:20:00
1217,106,115,93,2023-06-30 04:10:00
1218,100,111,87,2023-06-30 05:05:00
1219,114,120,101,2023-06-30 06:05:00
1220,116,95,103,2023-06-30 06:05:00
1221,118,104,105,2023-06-30 06:07:00
1222,99,113,86,2023-06-30 06:10:00
1223,122,109,109,2023-06-30 06:20:00
1224,105,110,92,2023-07-01 07:05:00
1225,102,101,89,2023-07-01 07:10:00
1226,108,103,95,2023-07-01 07:10:00
1227,96,98,83,2023-07-01 08:38:00
1228,112,107,99,2023-07-01 08:40:00
1229,119,121,106,2023-07-01 09:10:00
1230,106,115,93,2023-07-01 12:40:00
1231,97,124,84,2023-07-01 01:15:00
1232,118,104,105,2023-07-01 02:07:00
1233,105,110,92,2023-07-01 03:05:00
1234,114,120,101,2023-07-01 03:05:00
1235,100,111,87,2023-07-01 03:05:00
1236,116,95,103,2023-07-01 03:05:00
1237,112,107,99,2023-07-01 03:07:00
1238,99,113,86,2023-07-01 03:10:00
1239,122,109,109,2023-07-01 03:10:00
1240,97,124,84,2023-07-01 06:15:00
1241,123,117,110,2023-07-01 06:15:00
1242,108,103,95,2023-07-01 06:15:00
1243,119,121,106,2023-07-01 06:15:00
1244,102,101,89,2023-07-02 08:10:00
1245,96,98,83,2023-07-02 09:07:00
1246,114,120,101,2023-07-02 11:05:00
1247,122,109,109,2023-07-02 12:35:00
1248,100,111,87,2023-07-02 12:35:00
1249,116,95,103,2023-07-02 12:35:00
1250,118,104,105,2023-07-02 12:37:00
1251,106,115,93,2023-07-02 12:40:00
1252,108,103,95,2023-07-02 01:10:00
1253,97,124,84,2023-07-02 01:15:00
1254,105,110,92,2023-07-02 01:35:00
1255,102,101,89,2023-07-02 02:10:00
1256,96,98,83,2023-07-02 03:07:00
1257,112,107,99,2023-07-02 03:07:00
1258,119,121,106,2023-07-02 03:10:00
1259,123,117,110,2023-07-02 04:05:00
1260,99,113,86,2023-07-02 06:10:00
1261,105,110,92,2023-07-03 01:05:00
1262,95,123,82,2023-07-03 01:10:00
1263,111,106,98,2023-07-03 05:05:00
1264,109,97,96,2023-07-03 05:40:00
1265,124,114,111,2023-07-03 06:05:00
1266,117,122,104,2023-07-03 06:10:00
1267,120,108,107,2023-07-04 07:10:00
1268,115,96,102,2023-07-04 08:40:00
1269,113,119,100,2023-07-04 08:45:00
1270,103,116,90,2023-07-04 09:10:00
1271,111,106,98,2023-07-04 10:05:00
1272,124,114,111,2023-07-04 12:05:00
1273,109,97,96,2023-07-04 12:10:00
1274,104,105,91,2023-07-04 12:35:00
1275,120,108,107,2023-07-04 01:10:00
1276,110,102,97,2023-07-04 03:10:00
1277,98,99,85,2023-07-04 03:10:00
1278,121,100,108,2023-07-04 03:10:00
1279,95,123,82,2023-07-04 03:10:00
1280,113,119,100,2023-07-04 03:35:00
1281,101,112,88,2023-07-04 05:40:00
1282,115,96,102,2023-07-04 05:40:00
1283,117,122,104,2023-07-04 06:10:00
1284,107,118,94,2023-07-05 07:10:00
1285,103,116,90,2023-07-05 08:10:00
1286,110,102,97,2023-07-05 01:10:00
1287,101,112,88,2023-07-05 05:40:00
1288,121,100,108,2023-07-05 05:40:00
1289,109,97,96,2023-07-05 05:40:00
1290,111,106,98,2023-07-05 06:05:00
1291,124,114,111,2023-07-05 06:05:00
1292,104,105,91,2023-07-05 06:10:00
1293,117,122,104,2023-07-05 06:10:00
1294,120,108,107,2023-07-05 06:40:00
1295,95,123,82,2023-07-06 07:10:00
1296,115,96,102,2023-07-06 07:40:00
1297,113,119,100,2023-07-06 08:05:00
1298,98,99,85,2023-07-06 08:40:00
1299,103,116,90,2023-07-06 09:10:00
1300,111,106,98,2023-07-06 12:05:00
1301,101,112,88,2023-07-06 12:10:00
1302,95,123,82,2023-07-06 01:10:00
1303,107,118,94,2023-07-06 04:10:00
1304,107,118,94,2023-07-06 04:15:00
1305,121,100,108,2023-07-06 05:40:00
1306,109,97,96,2023-07-06 05:40:00
1307,124,114,111,2023-07-06 06:05:00
1308,117,108,104,2023-07-06 06:10:00
1309,104,105,91,2023-07-06 06:10:00
1310,110,119,97,2023-07-07 07:10:00
1311,98,99,85,2023-07-07 08:40:00
1312,103,116,90,2023-07-07 09:10:00
